"","X","EVTYPE","YEAR","DAMAGE","HEALTHIMPACT"
"697",697,"TORNADO",1983,2500000,53
"698",698,"TORNADO",1983,25000,0
"699",699,"TORNADO",1983,2500000,20
"702",702,"TORNADO",1983,25000,0
"703",703,"TORNADO",1983,25000,0
"704",704,"TORNADO",1983,25000,0
"705",705,"TORNADO",1983,250000,1
"706",706,"TORNADO",1984,25000,0
"707",707,"TORNADO",1984,250000,4
"708",708,"TORNADO",1984,2.5e+07,14
"709",709,"TORNADO",1984,25000,0
"710",710,"TORNADO",1984,250000,0
"711",711,"TORNADO",1984,2500000,0
"712",712,"TORNADO",1984,2500,0
"713",713,"TORNADO",1984,25000,0
"715",715,"TORNADO",1984,250,0
"716",716,"TORNADO",1984,25000,0
"717",717,"TORNADO",1984,250000,0
"718",718,"TORNADO",1984,25000,0
"719",719,"TORNADO",1984,25000,0
"720",720,"TORNADO",1984,25000,0
"721",721,"TORNADO",1984,25000,0
"722",722,"TORNADO",1984,2500000,42
"723",723,"TORNADO",1984,2500000,0
"724",724,"TORNADO",1984,25000,0
"725",725,"TORNADO",1984,25000,0
"726",726,"TORNADO",1984,250,0
"727",727,"TORNADO",1984,2500,0
"728",728,"TORNADO",1984,250000,0
"729",729,"TORNADO",1984,250000,0
"730",730,"TORNADO",1984,2500000,0
"732",732,"TORNADO",1984,25000,0
"733",733,"TORNADO",1984,250000,2
"734",734,"TORNADO",1984,250000,0
"735",735,"TORNADO",1984,25000,0
"736",736,"TORNADO",1984,250000,0
"737",737,"TORNADO",1984,25000,0
"738",738,"TORNADO",1984,250000,0
"739",739,"TORNADO",1984,250000,0
"740",740,"TORNADO",1984,250000,1
"741",741,"TORNADO",1984,25000,2
"742",742,"TORNADO",1984,25000,0
"743",743,"TORNADO",1984,25000,0
"745",745,"TORNADO",1984,25000,0
"748",748,"TORNADO",1984,25000,0
"749",749,"TORNADO",1984,250000,0
"751",751,"TORNADO",1984,2500,0
"752",752,"TORNADO",1984,250000,0
"753",753,"TORNADO",1984,250000,0
"754",754,"TORNADO",1984,25000,0
"755",755,"TORNADO",1984,25000,0
"756",756,"TORNADO",1984,250000,0
"757",757,"TORNADO",1985,30,0
"758",758,"TORNADO",1985,25000,0
"762",762,"TORNADO",1985,250000,0
"763",763,"TORNADO",1985,2500000,5
"765",765,"TORNADO",1985,2500000,1
"766",766,"TORNADO",1985,250000,0
"767",767,"TORNADO",1985,25000,0
"768",768,"TORNADO",1985,25000,0
"770",770,"TORNADO",1985,250000,5
"771",771,"TORNADO",1985,250000,0
"774",774,"TORNADO",1985,25000,0
"775",775,"TORNADO",1985,250000,0
"776",776,"TORNADO",1985,2500,0
"777",777,"TORNADO",1985,25000,0
"778",778,"TORNADO",1985,25000,0
"779",779,"TORNADO",1985,30,0
"780",780,"TORNADO",1985,2500000,2
"781",781,"TORNADO",1985,2500000,5
"782",782,"TORNADO",1985,2500,0
"783",783,"TORNADO",1985,250000,2
"784",784,"TORNADO",1985,2500000,2
"785",785,"TORNADO",1985,250000,0
"786",786,"TORNADO",1985,25000,0
"787",787,"TORNADO",1985,25000,0
"788",788,"TORNADO",1985,2500000,0
"789",789,"TORNADO",1985,25000,0
"790",790,"TORNADO",1985,25000,0
"791",791,"TORNADO",1985,25000,0
"792",792,"TORNADO",1985,2500,0
"793",793,"TORNADO",1985,2500000,6
"794",794,"TORNADO",1985,30,0
"795",795,"TORNADO",1985,2500,0
"796",796,"TORNADO",1985,250,0
"797",797,"TORNADO",1985,25000,0
"798",798,"TORNADO",1985,2500000,0
"799",799,"TORNADO",1985,2500,0
"800",800,"TORNADO",1985,250000,0
"801",801,"TORNADO",1985,250000,0
"802",802,"TORNADO",1985,25000,0
"803",803,"TORNADO",1985,30,0
"804",804,"TORNADO",1985,25000,0
"805",805,"TORNADO",1985,250,0
"806",806,"TORNADO",1985,250000,4
"807",807,"TORNADO",1985,250000,0
"808",808,"TORNADO",1985,25000,0
"809",809,"TORNADO",1985,25000,0
"810",810,"TORNADO",1985,25000,0
"811",811,"TORNADO",1985,25000,0
"818",818,"TORNADO",1986,2500000,2
"819",819,"TORNADO",1986,250000,0
"820",820,"TORNADO",1986,250000,0
"821",821,"TORNADO",1986,25000,0
"822",822,"TORNADO",1986,2500000,0
"823",823,"TORNADO",1986,2500000,5
"825",825,"TORNADO",1986,25000,0
"826",826,"TORNADO",1986,25000,0
"828",828,"TORNADO",1986,250,0
"829",829,"TORNADO",1986,250,0
"830",830,"TORNADO",1986,2500,0
"831",831,"TORNADO",1986,250,0
"839",839,"TORNADO",1986,2500000,3
"840",840,"TORNADO",1986,2500000,1
"841",841,"TORNADO",1986,2500000,0
"842",842,"TORNADO",1986,250000,2
"843",843,"TORNADO",1986,250000,0
"844",844,"TORNADO",1986,250000,1
"845",845,"TORNADO",1986,250000,2
"846",846,"TORNADO",1986,250000,0
"848",848,"TORNADO",1987,25000,1
"849",849,"TORNADO",1987,25000,0
"850",850,"TORNADO",1987,30,0
"854",854,"TORNADO",1988,2.5e+07,35
"855",855,"TORNADO",1988,250000,0
"856",856,"TORNADO",1988,250000,0
"857",857,"TORNADO",1988,250000,0
"858",858,"TORNADO",1988,25000,0
"859",859,"TORNADO",1988,25000,0
"860",860,"TORNADO",1988,25000,0
"861",861,"TORNADO",1988,25000,0
"862",862,"TORNADO",1988,2500000,16
"863",863,"TORNADO",1988,250000,0
"864",864,"TORNADO",1988,2500000,8
"865",865,"TORNADO",1989,2500000,0
"866",866,"TORNADO",1989,250000,0
"867",867,"TORNADO",1989,2500000,0
"868",868,"TORNADO",1989,2500,0
"869",869,"TORNADO",1989,2500000,2
"870",870,"TORNADO",1989,2500000,0
"871",871,"TORNADO",1989,2500000,0
"872",872,"TORNADO",1989,2500000,0
"876",876,"TORNADO",1989,25000,0
"878",878,"TORNADO",1989,2500000,10
"879",879,"TORNADO",1989,250000,0
"880",880,"TORNADO",1989,250000,0
"881",881,"TORNADO",1989,2500,0
"882",882,"TORNADO",1989,2500000,0
"884",884,"TORNADO",1989,25000,0
"885",885,"TORNADO",1989,25000,3
"886",886,"TORNADO",1989,2.5e+08,484
"887",887,"TORNADO",1989,2.5e+08,0
"888",888,"TORNADO",1989,25000,0
"889",889,"TORNADO",1989,250000,0
"890",890,"TORNADO",1990,2500000,28
"891",891,"TORNADO",1990,25000,0
"892",892,"TORNADO",1990,25000,0
"893",893,"TORNADO",1990,2500000,3
"894",894,"TORNADO",1990,2500000,2
"895",895,"TORNADO",1990,2500000,15
"896",896,"TORNADO",1990,2500000,0
"897",897,"TORNADO",1990,2500000,11
"905",905,"TORNADO",1990,250000,5
"907",907,"TORNADO",1990,2500000,10
"917",917,"TORNADO",1991,250000,18
"918",918,"TORNADO",1991,2500000,16
"922",922,"TORNADO",1991,250000,0
"923",923,"TORNADO",1991,0,4
"925",925,"TORNADO",1991,250000,0
"929",929,"TORNADO",1992,2500000,1
"931",931,"TORNADO",1992,250000,0
"932",932,"TORNADO",1992,250000,9
"934",934,"TORNADO",1992,25000,0
"937",937,"TORNADO",1992,25000,0
"938",938,"TORNADO",1992,250000,2
"939",939,"TORNADO",1992,250000,1
"940",940,"TORNADO",1992,250000,0
"941",941,"TORNADO",1992,2500000,0
"942",942,"TORNADO",1992,25000,0
"943",943,"TORNADO",1992,25000,0
"944",944,"TORNADO",1992,2500000,0
"945",945,"TORNADO",1992,2500000,7
"946",946,"TORNADO",1992,2500000,0
"947",947,"TORNADO",1992,250000,0
"948",948,"TORNADO",1992,2500000,5
"949",949,"TORNADO",1992,0,8
"950",950,"TORNADO",1992,0,6
"951",951,"TORNADO",1992,0,6
"952",952,"TORNADO",1992,0,1
"953",953,"TORNADO",1992,0,6
"954",954,"TORNADO",1992,0,4
"955",955,"TORNADO",1992,2500000,5
"956",956,"TORNADO",1992,2500000,5
"958",958,"TORNADO",1992,250000,0
"959",959,"TORNADO",1992,25000,0
"960",960,"TORNADO",1992,25000,1
"961",961,"TORNADO",1955,25000,0
"962",962,"TORNADO",1956,250,0
"963",963,"TORNADO",1957,2500,0
"964",964,"TORNADO",1957,30,0
"965",965,"TORNADO",1957,30,0
"966",966,"TORNADO",1957,25000,0
"967",967,"TORNADO",1958,2500,0
"968",968,"TORNADO",1958,30,0
"969",969,"TORNADO",1958,2500,0
"970",970,"TORNADO",1958,30,0
"971",971,"TORNADO",1959,250000,1
"972",972,"TORNADO",1959,25000,0
"973",973,"TORNADO",1960,25000,0
"974",974,"TORNADO",1961,25000,0
"975",975,"TORNADO",1961,250000,1
"976",976,"TORNADO",1961,250000,2
"977",977,"TORNADO",1962,250,0
"978",978,"TORNADO",1962,2500,0
"979",979,"TORNADO",1964,25000,11
"980",980,"TORNADO",1966,25000,0
"981",981,"TORNADO",1966,25000,9
"982",982,"TORNADO",1966,2500,0
"983",983,"TORNADO",1967,25000,0
"984",984,"TORNADO",1967,25000,0
"985",985,"TORNADO",1967,25000,0
"986",986,"TORNADO",1968,25000,2
"987",987,"TORNADO",1968,25000,3
"988",988,"TORNADO",1968,250000,3
"989",989,"TORNADO",1969,25000,2
"990",990,"TORNADO",1969,250000,0
"991",991,"TORNADO",1970,25000,0
"992",992,"TORNADO",1971,25000,2
"993",993,"TORNADO",1971,25000,0
"994",994,"TORNADO",1971,2500000,41
"995",995,"TORNADO",1971,250000,0
"996",996,"TORNADO",1971,25000,0
"997",997,"TORNADO",1971,25000,0
"998",998,"TORNADO",1972,25000,0
"999",999,"TORNADO",1972,2500000,8
"1000",1000,"TORNADO",1972,25000,0
"1001",1001,"TORNADO",1972,250000,5
"1002",1002,"TORNADO",1972,25000,0
"1003",1003,"TORNADO",1972,2.5e+07,3
"1004",1004,"TORNADO",1972,30,0
"1005",1005,"TORNADO",1972,30,0
"1006",1006,"TORNADO",1972,30,0
"1007",1007,"TORNADO",1972,30,0
"1008",1008,"TORNADO",1972,30,0
"1009",1009,"TORNADO",1972,2500000,1
"1010",1010,"TORNADO",1972,250000,1
"1011",1011,"TORNADO",1972,25000,0
"1012",1012,"TORNADO",1972,30,0
"1013",1013,"TORNADO",1972,25000,0
"1014",1014,"TORNADO",1974,250000,41
"1015",1015,"TORNADO",1974,2500,0
"1016",1016,"TORNADO",1974,25000,0
"1017",1017,"TORNADO",1974,2500,0
"1018",1018,"TORNADO",1976,2500,0
"1019",1019,"TORNADO",1979,25000,3
"1020",1020,"TORNADO",1981,250000,0
"1021",1021,"TORNADO",1981,250000,0
"1022",1022,"TORNADO",1981,250000,0
"1023",1023,"TORNADO",1982,30,0
"1024",1024,"TORNADO",1983,2500,0
"1025",1025,"TORNADO",1983,25000,0
"1026",1026,"TORNADO",1983,25000,0
"1027",1027,"TORNADO",1983,250000,0
"1028",1028,"TORNADO",1983,250000,0
"1029",1029,"TORNADO",1984,25000,0
"1031",1031,"TORNADO",1984,25000,0
"1032",1032,"TORNADO",1984,250000,0
"1033",1033,"TORNADO",1985,25000,0
"1039",1039,"TORNADO",1986,250000,0
"1040",1040,"TORNADO",1987,250,0
"1041",1041,"TORNADO",1987,2500,0
"1044",1044,"TORNADO",1988,25000,0
"1048",1048,"HAIL",1988,0,3
"1049",1049,"HAIL",1988,0,1
"1050",1050,"TORNADO",1989,25000,0
"1056",1056,"TORNADO",1990,2500,0
"1057",1057,"TORNADO",1991,250000,2
"1059",1059,"TORNADO",1992,25000,0
"1060",1060,"TORNADO",1992,25000,0
"1061",1061,"TORNADO",1992,2500,0
"1062",1062,"TORNADO",1992,25000,0
"1063",1063,"TORNADO",1992,250,0
"1064",1064,"TORNADO",1992,25000,0
"1065",1065,"TORNADO",1992,2500000,1
"1066",1066,"TORNADO",1992,25000,0
"1067",1067,"TORNADO",1992,25000,0
"1068",1068,"TORNADO",1950,2500,2
"1069",1069,"TORNADO",1950,2500,0
"1070",1070,"TORNADO",1950,25000,0
"1071",1071,"TORNADO",1950,25000,3
"1072",1072,"TORNADO",1950,25000,0
"1073",1073,"TORNADO",1950,250000,1
"1074",1074,"TORNADO",1950,250000,7
"1075",1075,"TORNADO",1950,250000,20
"1076",1076,"TORNADO",1950,0,2
"1077",1077,"TORNADO",1950,2500,9
"1078",1078,"TORNADO",1950,2500,0
"1079",1079,"TORNADO",1950,25000,7
"1080",1080,"TORNADO",1950,30,0
"1081",1081,"TORNADO",1951,25000,3
"1082",1082,"TORNADO",1951,25000,0
"1083",1083,"TORNADO",1951,0,4
"1084",1084,"TORNADO",1952,25000,0
"1085",1085,"TORNADO",1952,25000,0
"1086",1086,"TORNADO",1952,0,5
"1087",1087,"TORNADO",1952,250,0
"1088",1088,"TORNADO",1952,25000,16
"1089",1089,"TORNADO",1952,25000,0
"1090",1090,"TORNADO",1952,2500000,375
"1091",1091,"TORNADO",1952,25000,6
"1092",1092,"TORNADO",1952,250000,18
"1093",1093,"TORNADO",1952,250000,8
"1094",1094,"TORNADO",1952,2500,6
"1095",1095,"TORNADO",1952,250000,20
"1096",1096,"TORNADO",1952,25000,0
"1097",1097,"TORNADO",1952,2500000,209
"1098",1098,"TORNADO",1952,2500,6
"1099",1099,"TORNADO",1952,2500,0
"1100",1100,"TORNADO",1952,250000,9
"1101",1101,"TORNADO",1952,250000,41
"1102",1102,"TORNADO",1952,250000,6
"1103",1103,"TORNADO",1952,250000,58
"1104",1104,"TORNADO",1952,250000,58
"1105",1105,"TORNADO",1952,30,0
"1106",1106,"TORNADO",1952,2500,0
"1107",1107,"TORNADO",1952,25000,0
"1108",1108,"TORNADO",1952,25000,0
"1109",1109,"TORNADO",1952,25000,2
"1110",1110,"TORNADO",1953,2500,2
"1111",1111,"TORNADO",1953,2500,0
"1112",1112,"TORNADO",1953,250000,0
"1113",1113,"TORNADO",1953,250000,0
"1114",1114,"TORNADO",1953,2500,0
"1115",1115,"TORNADO",1953,2500,7
"1116",1116,"TORNADO",1953,2500,0
"1117",1117,"TORNADO",1953,25000,0
"1118",1118,"TORNADO",1953,250000,0
"1119",1119,"TORNADO",1953,250000,0
"1120",1120,"TORNADO",1954,250000,24
"1121",1121,"TORNADO",1954,25000,5
"1122",1122,"TORNADO",1954,25000,1
"1123",1123,"TORNADO",1954,250,0
"1124",1124,"TORNADO",1954,2500,0
"1125",1125,"TORNADO",1954,2500,4
"1126",1126,"TORNADO",1954,25000,0
"1127",1127,"TORNADO",1954,25000,0
"1128",1128,"TORNADO",1954,2500,0
"1129",1129,"TORNADO",1954,2500,0
"1130",1130,"TORNADO",1954,250000,0
"1131",1131,"TORNADO",1954,2500,0
"1132",1132,"TORNADO",1954,250000,2
"1133",1133,"TORNADO",1954,250000,0
"1134",1134,"TORNADO",1954,250000,0
"1135",1135,"TORNADO",1954,250000,1
"1136",1136,"TORNADO",1954,250000,0
"1137",1137,"TORNADO",1954,250000,0
"1138",1138,"TORNADO",1954,25000,0
"1139",1139,"TORNADO",1954,25000,0
"1140",1140,"TORNADO",1954,2500,0
"1141",1141,"TORNADO",1954,2500,0
"1142",1142,"TORNADO",1954,2500,1
"1143",1143,"TORNADO",1954,2500,0
"1144",1144,"TORNADO",1954,2500,0
"1145",1145,"TORNADO",1954,2500,1
"1146",1146,"TORNADO",1955,2500,0
"1147",1147,"TORNADO",1955,25000,0
"1148",1148,"TORNADO",1955,25000,1
"1149",1149,"TORNADO",1955,25000,0
"1150",1150,"TORNADO",1955,25000,0
"1151",1151,"TORNADO",1955,25000,3
"1152",1152,"TORNADO",1955,25000,0
"1153",1153,"TORNADO",1955,250000,0
"1154",1154,"TORNADO",1955,2500,0
"1155",1155,"TORNADO",1955,250000,3
"1156",1156,"TORNADO",1955,250000,0
"1157",1157,"TORNADO",1955,25000,0
"1158",1158,"TORNADO",1955,250000,7
"1159",1159,"TORNADO",1955,250000,0
"1160",1160,"TORNADO",1955,250,0
"1161",1161,"TORNADO",1955,2500,0
"1162",1162,"TORNADO",1955,25000,1
"1163",1163,"TORNADO",1955,25000,5
"1164",1164,"TORNADO",1955,250,0
"1165",1165,"TORNADO",1955,250000,1
"1166",1166,"TORNADO",1955,250000,0
"1167",1167,"TORNADO",1955,250000,4
"1168",1168,"TORNADO",1955,250000,0
"1169",1169,"TORNADO",1955,250000,0
"1170",1170,"TORNADO",1955,25000,0
"1171",1171,"TORNADO",1955,250000,9
"1172",1172,"TORNADO",1955,2500,1
"1173",1173,"TORNADO",1956,25000,12
"1174",1174,"TORNADO",1956,25000,0
"1175",1175,"TORNADO",1956,25000,0
"1176",1176,"TORNADO",1956,25000,2
"1177",1177,"TORNADO",1956,250000,2
"1178",1178,"TORNADO",1956,250000,4
"1179",1179,"TORNADO",1956,250000,0
"1180",1180,"TORNADO",1956,25000,0
"1181",1181,"TORNADO",1956,25000,0
"1182",1182,"TORNADO",1956,25000,0
"1183",1183,"TORNADO",1956,2500,0
"1184",1184,"TORNADO",1956,25000,0
"1185",1185,"TORNADO",1956,250000,0
"1186",1186,"TORNADO",1956,2500,0
"1187",1187,"TORNADO",1957,25000,0
"1188",1188,"TORNADO",1957,250,0
"1189",1189,"TORNADO",1957,25000,0
"1190",1190,"TORNADO",1957,250,0
"1191",1191,"TORNADO",1957,25000,0
"1192",1192,"TORNADO",1957,250,0
"1193",1193,"TORNADO",1957,2500,0
"1194",1194,"TORNADO",1957,2500,0
"1195",1195,"TORNADO",1957,250,0
"1196",1196,"TORNADO",1957,0,1
"1197",1197,"TORNADO",1957,25000,1
"1198",1198,"TORNADO",1957,25000,0
"1199",1199,"TORNADO",1957,250000,0
"1200",1200,"TORNADO",1957,250000,19
"1201",1201,"TORNADO",1957,25000,1
"1202",1202,"TORNADO",1957,25000,0
"1203",1203,"TORNADO",1957,250000,0
"1204",1204,"TORNADO",1957,2500,0
"1205",1205,"TORNADO",1957,25000,11
"1206",1206,"TORNADO",1957,25000,0
"1207",1207,"TORNADO",1957,25000,0
"1208",1208,"TORNADO",1958,250000,0
"1209",1209,"TORNADO",1958,30,0
"1210",1210,"TORNADO",1958,30,0
"1211",1211,"TORNADO",1958,25000,0
"1212",1212,"TORNADO",1958,2500,0
"1213",1213,"TORNADO",1958,25000,0
"1214",1214,"TORNADO",1959,25000,0
"1215",1215,"TORNADO",1959,25000,16
"1216",1216,"TORNADO",1959,250000,0
"1217",1217,"TORNADO",1959,250000,8
"1218",1218,"TORNADO",1959,250000,0
"1219",1219,"TORNADO",1959,250000,4
"1220",1220,"TORNADO",1959,25000,0
"1221",1221,"TORNADO",1959,25000,0
"1222",1222,"TORNADO",1959,250000,10
"1223",1223,"TORNADO",1959,250000,4
"1224",1224,"TORNADO",1960,2500,0
"1225",1225,"TORNADO",1960,25000,2
"1226",1226,"TORNADO",1960,2500,0
"1227",1227,"TORNADO",1960,25000,10
"1228",1228,"TORNADO",1960,25000,0
"1229",1229,"TORNADO",1960,250000,3
"1230",1230,"TORNADO",1960,25000,0
"1231",1231,"TORNADO",1960,25000,0
"1232",1232,"TORNADO",1960,25000,0
"1233",1233,"TORNADO",1960,250000,1
"1234",1234,"TORNADO",1960,25000,1
"1235",1235,"TORNADO",1960,25000,2
"1236",1236,"TORNADO",1960,2500000,25
"1237",1237,"TORNADO",1960,2500000,6
"1238",1238,"TORNADO",1960,2500,4
"1239",1239,"TORNADO",1960,25000,0
"1240",1240,"TORNADO",1960,25000,0
"1241",1241,"TORNADO",1960,250000,2
"1242",1242,"TORNADO",1960,25000,0
"1243",1243,"TORNADO",1960,2500000,3
"1244",1244,"TORNADO",1960,25000,0
"1245",1245,"TORNADO",1960,25000,0
"1246",1246,"TORNADO",1960,25000,0
"1247",1247,"TORNADO",1960,250,0
"1248",1248,"TORNADO",1960,250000,0
"1249",1249,"TORNADO",1960,2500,0
"1250",1250,"TORNADO",1960,25000,0
"1251",1251,"TORNADO",1961,25000,0
"1252",1252,"TORNADO",1961,25000,0
"1253",1253,"TORNADO",1961,25000,0
"1254",1254,"TORNADO",1961,25000,0
"1255",1255,"TORNADO",1961,25000,14
"1256",1256,"TORNADO",1961,250000,15
"1257",1257,"TORNADO",1961,250000,4
"1258",1258,"TORNADO",1961,25000,0
"1259",1259,"TORNADO",1961,250000,4
"1260",1260,"TORNADO",1961,25000,0
"1261",1261,"TORNADO",1961,250000,0
"1262",1262,"TORNADO",1961,250000,12
"1263",1263,"TORNADO",1961,250000,0
"1264",1264,"TORNADO",1961,250000,0
"1265",1265,"TORNADO",1961,250000,2
"1266",1266,"TORNADO",1961,25000,0
"1267",1267,"TORNADO",1961,250000,0
"1268",1268,"TORNADO",1961,250000,12
"1269",1269,"TORNADO",1961,250000,0
"1270",1270,"TORNADO",1961,250000,6
"1271",1271,"TORNADO",1961,25000,5
"1272",1272,"TORNADO",1961,250000,6
"1273",1273,"TORNADO",1961,25000,3
"1274",1274,"TORNADO",1961,250000,3
"1275",1275,"TORNADO",1961,250000,8
"1276",1276,"TORNADO",1961,250000,0
"1277",1277,"TORNADO",1961,2500000,12
"1278",1278,"TORNADO",1961,25000,0
"1279",1279,"TORNADO",1961,2500000,1
"1280",1280,"TORNADO",1961,25000,0
"1281",1281,"TORNADO",1961,25000,0
"1282",1282,"TORNADO",1961,2500,0
"1283",1283,"TORNADO",1961,25000,0
"1284",1284,"TORNADO",1961,25000,0
"1285",1285,"TORNADO",1961,2500,0
"1286",1286,"TORNADO",1962,25000,0
"1287",1287,"TORNADO",1962,250000,0
"1288",1288,"TORNADO",1962,25000,2
"1289",1289,"TORNADO",1962,25000,2
"1290",1290,"TORNADO",1963,25000,0
"1291",1291,"TORNADO",1964,250000,2
"1292",1292,"TORNADO",1964,250000,0
"1293",1293,"TORNADO",1964,250000,1
"1294",1294,"TORNADO",1964,2500,0
"1295",1295,"TORNADO",1964,25000,0
"1296",1296,"TORNADO",1964,250000,2
"1297",1297,"TORNADO",1964,25000,0
"1298",1298,"TORNADO",1964,2500,0
"1299",1299,"TORNADO",1964,2500,0
"1300",1300,"TORNADO",1964,250000,0
"1301",1301,"TORNADO",1964,250000,0
"1302",1302,"TORNADO",1964,25000,0
"1303",1303,"TORNADO",1964,2500,0
"1304",1304,"TORNADO",1964,25000,0
"1305",1305,"TORNADO",1964,2500,3
"1306",1306,"TORNADO",1964,25000,0
"1307",1307,"TORNADO",1964,25000,0
"1308",1308,"TORNADO",1964,250000,0
"1309",1309,"TORNADO",1964,2500,0
"1310",1310,"TORNADO",1964,2500,0
"1311",1311,"TORNADO",1964,2500,0
"1312",1312,"TORNADO",1965,2500,0
"1313",1313,"TORNADO",1965,2500,0
"1314",1314,"TORNADO",1965,25000,0
"1315",1315,"TORNADO",1965,25000,0
"1316",1316,"TORNADO",1965,250,0
"1317",1317,"TORNADO",1965,2500,0
"1318",1318,"TORNADO",1965,2500,0
"1319",1319,"TORNADO",1965,250000,1
"1320",1320,"TORNADO",1965,250000,4
"1321",1321,"TORNADO",1965,25000,5
"1322",1322,"TORNADO",1965,250000,3
"1323",1323,"TORNADO",1965,250000,0
"1324",1324,"TORNADO",1965,25000,0
"1325",1325,"TORNADO",1965,25000,0
"1326",1326,"TORNADO",1965,2500,0
"1327",1327,"TORNADO",1965,25000,0
"1328",1328,"TORNADO",1965,2.5e+07,206
"1329",1329,"TORNADO",1965,2500,4
"1330",1330,"TORNADO",1965,250000,8
"1331",1331,"TORNADO",1965,250000,0
"1332",1332,"TORNADO",1965,2500,0
"1333",1333,"TORNADO",1965,25000,0
"1334",1334,"TORNADO",1965,250000,0
"1335",1335,"TORNADO",1965,2500,0
"1336",1336,"TORNADO",1966,250000,2
"1337",1337,"TORNADO",1966,2500,0
"1338",1338,"TORNADO",1966,2500,0
"1339",1339,"TORNADO",1966,2500,0
"1340",1340,"TORNADO",1966,250000,0
"1341",1341,"TORNADO",1967,250000,6
"1342",1342,"TORNADO",1967,250000,4
"1343",1343,"TORNADO",1967,0,5
"1344",1344,"TORNADO",1967,25000,4
"1345",1345,"TORNADO",1967,2500000,0
"1346",1346,"TORNADO",1967,2500000,2
"1347",1347,"TORNADO",1967,250000,0
"1348",1348,"TORNADO",1967,250000,1
"1349",1349,"TORNADO",1967,250000,0
"1350",1350,"TORNADO",1967,250000,0
"1351",1351,"TORNADO",1967,250000,0
"1352",1352,"TORNADO",1967,2500,0
"1353",1353,"TORNADO",1967,25000,6
"1354",1354,"TORNADO",1967,250000,0
"1355",1355,"TORNADO",1968,25000,0
"1356",1356,"TORNADO",1968,250000,21
"1357",1357,"TORNADO",1968,2500,0
"1358",1358,"TORNADO",1968,2500000,7
"1359",1359,"TORNADO",1968,2500,1
"1360",1360,"TORNADO",1968,25000,15
"1361",1361,"TORNADO",1968,2500000,284
"1362",1362,"TORNADO",1968,2500,0
"1363",1363,"TORNADO",1968,250000,0
"1364",1364,"TORNADO",1968,250000,0
"1365",1365,"TORNADO",1968,250,0
"1366",1366,"TORNADO",1968,2500,0
"1367",1367,"TORNADO",1968,25000,28
"1368",1368,"TORNADO",1968,2500,0
"1369",1369,"TORNADO",1968,2500000,31
"1370",1370,"TORNADO",1968,25000,12
"1371",1371,"TORNADO",1968,25000,384
"1372",1372,"TORNADO",1968,25000,3
"1373",1373,"TORNADO",1968,2500,0
"1374",1374,"TORNADO",1968,2500,2
"1375",1375,"TORNADO",1968,2500,0
"1376",1376,"TORNADO",1969,25000,0
"1377",1377,"TORNADO",1969,2500,1
"1378",1378,"TORNADO",1970,250000,0
"1379",1379,"TORNADO",1970,25000,2
"1380",1380,"TORNADO",1970,250000,0
"1381",1381,"TORNADO",1970,25000,0
"1382",1382,"TORNADO",1970,25000,0
"1383",1383,"TORNADO",1970,2500,0
"1384",1384,"TORNADO",1970,2500,0
"1385",1385,"TORNADO",1970,25000,0
"1386",1386,"TORNADO",1970,250000,0
"1387",1387,"TORNADO",1970,2500000,45
"1388",1388,"TORNADO",1970,2500000,0
"1389",1389,"TORNADO",1970,2500,0
"1390",1390,"TORNADO",1970,250000,5
"1391",1391,"TORNADO",1970,2500,0
"1392",1392,"TORNADO",1970,25000,0
"1393",1393,"TORNADO",1970,250000,4
"1394",1394,"TORNADO",1970,25000,1
"1395",1395,"TORNADO",1970,25000,0
"1396",1396,"TORNADO",1970,25000,2
"1397",1397,"TORNADO",1970,25000,0
"1398",1398,"TORNADO",1970,250000,27
"1399",1399,"TORNADO",1971,25000,10
"1400",1400,"TORNADO",1971,250000,0
"1401",1401,"TORNADO",1971,25000,0
"1402",1402,"TORNADO",1971,2500,0
"1403",1403,"TORNADO",1971,25000,0
"1404",1404,"TORNADO",1971,250000,3
"1405",1405,"TORNADO",1971,25000,0
"1406",1406,"TORNADO",1971,250000,0
"1407",1407,"TORNADO",1971,25000,4
"1408",1408,"TORNADO",1971,250000,1
"1409",1409,"TORNADO",1971,250000,8
"1410",1410,"TORNADO",1971,250000,2
"1411",1411,"TORNADO",1971,250000,1
"1412",1412,"TORNADO",1972,2500,0
"1413",1413,"TORNADO",1972,250000,0
"1414",1414,"TORNADO",1972,30,0
"1415",1415,"TORNADO",1972,2500,0
"1416",1416,"TORNADO",1972,2500000,3
"1417",1417,"TORNADO",1972,2500000,0
"1418",1418,"TORNADO",1972,2500,0
"1419",1419,"TORNADO",1972,25000,0
"1420",1420,"TORNADO",1972,250000,0
"1421",1421,"TORNADO",1972,25000,0
"1422",1422,"TORNADO",1972,25000,0
